longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.29,37.51,34.298494587036956,3040.0,520.0,1374.0,518.0,6.1004,426400.0,NEAR OCEAN
-118.46,34.4,8.942949489717485,25957.0,4798.0,10475.0,4490.0,4.542,195300.0,<1H OCEAN
-117.68,34.12,15.248897783401757,2181.0,321.0,1133.0,350.0,5.7214,259400.0,INLAND
-117.32,33.96,20.065168909413142,3216.0,666.0,1363.0,629.0,3.7585,144500.0,INLAND
-122.1,39.47,42.455029705028466,1320.0,215.0,512.0,197.0,2.4917,77100.0,INLAND
-122.02,37.37,6.733077373725673,5686.0,1489.0,3250.0,1329.0,4.2782,327700.0,<1H OCEAN
-118.56,34.2,37.80453834379662,1544.0,308.0,891.0,286.0,4.175,190900.0,<1H OCEAN
-122.49,38.29,28.85060511659881,1726.0,289.0,672.0,251.0,3.8,242100.0,<1H OCEAN
-122.42,37.63,44.18246106031678,1811.0,337.0,796.0,333.0,3.43,292900.0,NEAR OCEAN
-116.76,32.84,17.90672926799097,3311.0,702.0,1627.0,624.0,3.1196,187200.0,<1H OCEAN
-117.9,33.65,23.023762182324063,4496.0,877.0,1928.0,855.0,4.6808,245500.0,<1H OCEAN
-121.25,38.0,17.958293932904457,446.0,73.0,182.0,57.0,2.8958,135000.0,INLAND
-117.81,33.82,17.356528285284515,2819.0,319.0,1019.0,319.0,12.2092,500001.0,<1H OCEAN
-117.91,33.63,32.05504442294583,1901.0,400.0,946.0,418.0,2.7264,311100.0,<1H OCEAN
-121.5,38.59,47.07071285700911,88.0,21.0,119.0,19.0,1.725,67500.0,INLAND
-118.29,34.25,11.030993192218547,5568.0,1514.0,3565.0,1374.0,3.0795,161500.0,<1H OCEAN
-117.93,33.93,25.608158486692542,2431.0,534.0,1702.0,523.0,3.7933,184400.0,<1H OCEAN
-117.85,33.76,27.94018567766854,2312.0,525.0,1273.0,437.0,2.8828,204700.0,<1H OCEAN
-122.02,36.98,33.01825164129577,1053.0,263.0,552.0,237.0,2.7125,217500.0,NEAR OCEAN
-121.41,36.84,24.434612996280126,1771.0,356.0,1105.0,338.0,3.7049,192200.0,INLAND
-122.08,37.84,17.083634841710488,1320.0,159.0,1722.0,141.0,11.7064,500001.0,NEAR BAY
-121.9,37.27,35.09032603837289,3410.0,583.0,1739.0,588.0,5.0714,255600.0,<1H OCEAN
-118.35,33.95,43.031558201697784,1076.0,213.0,781.0,238.0,3.95,164000.0,<1H OCEAN
-121.51,37.02,20.80308776616344,2372.0,394.0,1142.0,365.0,4.0238,374600.0,INLAND
-119.29,36.34,25.288794214935354,1440.0,431.0,2178.0,440.0,1.2634,50600.0,INLAND
-117.09,32.75,26.76698159394423,1220.0,391.0,1286.0,396.0,1.2286,105000.0,NEAR OCEAN
-117.35,34.17,25.82133117935253,1905.0,372.0,1480.0,341.0,2.9844,79200.0,INLAND
-118.23,34.13,34.56487360288418,609.0,149.0,407.0,145.0,4.5766,185800.0,<1H OCEAN
-118.18,34.63,17.577095529898227,3562.0,606.0,1677.0,578.0,4.1573,228100.0,INLAND
-122.68,38.46,19.207440295752228,3201.0,527.0,1244.0,495.0,4.7143,202900.0,<1H OCEAN
-121.96,37.27,29.041210532345147,3347.0,589.0,1566.0,597.0,5.5151,286800.0,<1H OCEAN
-118.09,34.7,6.222311247374753,4558.0,804.0,1543.0,563.0,2.8548,138500.0,INLAND
-118.47,35.64,16.20490310357402,2248.0,535.0,927.0,427.0,1.3023,68500.0,INLAND
-116.63,33.89,23.036783314607845,1540.0,364.0,610.0,268.0,1.5227,71000.0,INLAND
-117.87,33.69,2.170804256761694,2337.0,768.0,983.0,655.0,3.7174,275000.0,<1H OCEAN
-122.42,37.77,50.039921650327955,1176.0,493.0,1136.0,436.0,1.375,312500.0,NEAR BAY
-117.79,33.69,15.685208021715306,1875.0,316.0,890.0,316.0,6.5783,244800.0,<1H OCEAN
-121.76,38.41,16.94335455883158,686.0,107.0,348.0,109.0,3.9306,93800.0,INLAND
-122.51,38.0,15.605289881166481,2449.0,536.0,1157.0,543.0,3.9519,274200.0,NEAR BAY
-120.45,34.95,30.89719533694536,1574.0,447.0,1772.0,463.0,1.8625,90200.0,<1H OCEAN
-116.23,33.72,30.793970643991457,4981.0,1326.0,3779.0,1186.0,1.7805,76900.0,INLAND
-117.96,34.14,23.002299899370968,2221.0,542.0,1328.0,523.0,2.5275,151700.0,INLAND
-122.11,37.4,14.218661114459646,255.0,63.0,138.0,74.0,4.6591,175000.0,NEAR BAY
-118.13,34.02,40.076965828856856,2988.0,690.0,2144.0,667.0,2.3359,189300.0,<1H OCEAN
-118.24,33.9,40.81160832619324,1308.0,272.0,901.0,257.0,2.8269,98000.0,<1H OCEAN
-118.25,34.08,43.616767711287395,1425.0,438.0,1121.0,374.0,2.1108,200000.0,<1H OCEAN
-117.17,32.74,34.896772672506415,3803.0,806.0,1567.0,775.0,3.7039,361500.0,NEAR OCEAN
-121.97,37.35,36.17992742816789,815.0,126.0,353.0,122.0,6.3191,258300.0,<1H OCEAN
-122.26,37.45,15.622672491480275,2742.0,441.0,986.0,421.0,5.9285,496000.0,NEAR OCEAN
-117.8,33.85,21.434343845910448,3038.0,470.0,1568.0,438.0,5.6403,233000.0,<1H OCEAN
-118.29,33.96,34.00875135029308,1717.0,417.0,902.0,368.0,1.4868,113200.0,<1H OCEAN
-122.02,37.35,25.470924941196714,2785.0,418.0,1221.0,422.0,8.1078,365700.0,<1H OCEAN
-119.35,36.22,33.60233126529342,1290.0,304.0,852.0,309.0,1.4429,54600.0,INLAND
-117.93,33.86,35.51706809449146,931.0,181.0,516.0,174.0,5.5867,182500.0,<1H OCEAN
-121.74,36.92,17.563196970901945,2648.0,589.0,1193.0,540.0,2.4461,151700.0,<1H OCEAN
-115.53,32.73,15.057943526480168,1527.0,325.0,1453.0,332.0,1.735,61200.0,INLAND
-121.98,37.96,10.440234083893618,5048.0,1122.0,2209.0,1014.0,3.1573,126700.0,INLAND
-120.84,35.37,34.69236025281303,3279.0,714.0,1397.0,646.0,2.5552,200000.0,NEAR OCEAN
-122.19,37.78,52.243628899363536,1026.0,180.0,469.0,168.0,2.875,160000.0,NEAR BAY
-122.66,38.81,19.957123173192006,852.0,176.0,461.0,142.0,3.4375,83300.0,INLAND
-118.49,34.25,27.137882168311364,4054.0,712.0,2164.0,746.0,5.0,258000.0,<1H OCEAN
-119.81,36.78,33.21866307513067,1012.0,245.0,633.0,240.0,2.0324,55500.0,INLAND
-121.65,36.66,30.76203862835023,3745.0,767.0,1762.0,748.0,3.2355,214200.0,<1H OCEAN
-118.27,33.82,27.787140453208814,1642.0,434.0,1575.0,420.0,4.1292,201900.0,<1H OCEAN
-122.01,37.18,33.50488820579887,3852.0,652.0,1534.0,567.0,5.8596,318700.0,<1H OCEAN
-122.65,38.11,20.664715883160653,3891.0,616.0,1968.0,632.0,5.5524,279200.0,<1H OCEAN
-121.23,38.78,14.858168966263202,3813.0,871.0,1513.0,783.0,2.0807,142600.0,INLAND
-119.32,36.31,23.793371027090867,2309.0,424.0,1047.0,453.0,2.9886,87500.0,INLAND
-117.58,33.89,13.038874595210833,1731.0,404.0,1269.0,351.0,2.3654,107900.0,INLAND
-118.47,34.03,35.3971964900288,2642.0,681.0,1303.0,625.0,3.5987,340500.0,<1H OCEAN
-121.92,37.45,11.011374658707005,3937.0,1054.0,2032.0,1002.0,3.2617,252200.0,<1H OCEAN
-118.25,34.06,51.11441290862743,174.0,66.0,249.0,57.0,1.7763,312500.0,<1H OCEAN
-122.07,37.95,38.54923473296027,2199.0,388.0,1025.0,385.0,4.5893,190000.0,NEAR BAY
-118.61,34.23,23.405000532654192,3727.0,572.0,1724.0,530.0,6.1419,327300.0,<1H OCEAN
-122.82,38.61,42.05447742328266,2720.0,501.0,987.0,364.0,4.0294,201700.0,<1H OCEAN
-121.23,40.29,18.368527828224792,3229.0,667.0,1501.0,582.0,2.1524,77100.0,INLAND
-118.14,34.19,46.50255597385349,3595.0,619.0,1686.0,607.0,4.73,201000.0,INLAND
-118.35,34.32,56.51717301668791,102.0,29.0,54.0,32.0,1.9875,191700.0,<1H OCEAN
-122.03,37.69,20.7704865936986,200.0,25.0,83.0,31.0,6.5,340000.0,NEAR BAY
-122.05,37.95,18.85043347748435,563.0,107.0,246.0,123.0,5.4482,190800.0,NEAR BAY
-119.03,35.41,35.03492211939865,1761.0,443.0,911.0,365.0,2.0331,53200.0,INLAND
-122.34,40.58,10.87822086431001,4843.0,992.0,2223.0,932.0,3.0549,101700.0,INLAND
-117.86,33.85,13.600525781296543,1131.0,236.0,622.0,244.0,4.9306,158500.0,<1H OCEAN
-119.02,35.38,48.29675784333584,346.0,92.0,129.0,63.0,1.1875,63800.0,INLAND
-118.09,33.92,35.44606024637894,1994.0,419.0,1491.0,428.0,3.7383,166200.0,<1H OCEAN
-119.75,34.45,25.735793727342262,3578.0,677.0,1504.0,618.0,4.1375,395000.0,NEAR OCEAN
-117.81,33.77,34.814577176173806,4624.0,624.0,1852.0,635.0,7.2392,334600.0,<1H OCEAN
-118.13,33.82,45.41988161763799,1785.0,307.0,779.0,291.0,4.3056,228600.0,<1H OCEAN
-123.36,39.01,34.09838969835939,1551.0,321.0,857.0,288.0,2.7232,115400.0,<1H OCEAN
-117.77,33.69,14.83333243674606,1666.0,341.0,479.0,336.0,2.1406,55000.0,<1H OCEAN
-118.17,34.01,31.067566979439864,1228.0,358.0,1603.0,323.0,3.0225,130800.0,<1H OCEAN
-121.94,38.38,25.77926052567017,182.0,48.0,71.0,52.0,1.0208,78600.0,INLAND
-119.28,35.5,27.614444511706417,3107.0,782.0,3260.0,738.0,1.6944,58600.0,INLAND
-119.71,36.8,18.438839895739267,2056.0,366.0,1259.0,367.0,3.9338,84700.0,INLAND
-120.2,39.12,14.472915433445365,2146.0,361.0,197.0,76.0,4.1316,200000.0,INLAND
-118.2,33.94,47.06799097888185,1570.0,328.0,1321.0,300.0,3.7361,171800.0,<1H OCEAN
-122.2,37.82,37.407807145128416,3770.0,534.0,1265.0,500.0,6.3302,362800.0,NEAR BAY
-118.25,34.11,45.39776209930289,2222.0,635.0,1817.0,606.0,2.7466,208900.0,<1H OCEAN
-117.9,33.74,25.82685281755626,2932.0,955.0,5516.0,911.0,2.7535,111000.0,<1H OCEAN
-118.31,34.09,41.44566584452365,1951.0,846.0,2500.0,813.0,1.5195,218200.0,<1H OCEAN
-118.55,34.21,28.260308747756987,3910.0,838.0,2097.0,810.0,3.8247,208700.0,<1H OCEAN
-118.43,34.17,42.47808549377824,777.0,102.0,284.0,113.0,11.2093,500001.0,<1H OCEAN
-118.31,34.04,37.29671632985595,2338.0,686.0,2376.0,630.0,1.767,170300.0,<1H OCEAN
-123.2,39.16,13.506872660722497,1908.0,484.0,1195.0,467.0,1.7929,82300.0,<1H OCEAN
-122.59,38.58,19.612426233748835,3753.0,752.0,1454.0,668.0,3.7585,185700.0,<1H OCEAN
-121.13,38.55,1.8737970273656268,530.0,109.0,398.0,96.0,4.2031,212500.0,INLAND
-119.4,36.04,38.145070863521546,915.0,199.0,580.0,175.0,1.8894,112500.0,INLAND
-121.54,38.49,6.246320902904941,9104.0,1535.0,3759.0,1481.0,5.1442,174500.0,INLAND
-121.0,37.8,9.250110898492391,4030.0,744.0,2248.0,766.0,3.6107,141300.0,INLAND
-118.44,34.01,41.82285026453413,1408.0,246.0,651.0,240.0,4.5795,400000.0,<1H OCEAN
-118.36,34.09,33.28361408866144,3463.0,1170.0,1845.0,1134.0,2.0205,243800.0,<1H OCEAN
-122.42,37.62,42.93365334066592,2367.0,409.0,1141.0,400.0,4.8295,319000.0,NEAR OCEAN
-117.6,33.86,18.56736804971657,2949.0,473.0,1671.0,477.0,5.195,161000.0,INLAND
-118.58,34.17,18.958307772428277,6476.0,1082.0,2413.0,958.0,5.6327,500001.0,<1H OCEAN
-117.93,33.88,43.76581612467934,1306.0,293.0,585.0,260.0,4.0812,241700.0,<1H OCEAN
-118.45,34.27,34.63897862162776,1579.0,300.0,1012.0,265.0,5.1296,195900.0,<1H OCEAN
-123.22,39.15,33.8951519637189,1166.0,216.0,504.0,203.0,3.5938,122100.0,<1H OCEAN
-118.41,34.07,51.81033962335844,3562.0,394.0,1163.0,361.0,15.0001,500001.0,<1H OCEAN
-119.61,36.59,7.095909241214891,2842.0,620.0,1443.0,576.0,2.2727,92700.0,INLAND
-122.38,37.59,45.17726577131409,2089.0,348.0,837.0,317.0,4.6628,459200.0,NEAR OCEAN
-117.8,33.83,17.888312484222343,2971.0,350.0,1180.0,346.0,11.1228,500001.0,<1H OCEAN
-122.46,37.65,14.801229335894188,8676.0,1633.0,5130.0,1574.0,4.8096,262000.0,NEAR OCEAN
-118.99,35.39,39.73249858272239,2228.0,542.0,1516.0,435.0,1.6009,48800.0,INLAND
-118.32,34.07,45.3642556939703,2980.0,366.0,967.0,359.0,11.2185,500001.0,<1H OCEAN
-122.08,37.39,44.529856837429044,1115.0,248.0,543.0,248.0,3.2083,334300.0,NEAR BAY
-117.92,33.81,31.817712945759048,988.0,173.0,759.0,184.0,5.6047,205100.0,<1H OCEAN
-116.98,32.86,20.5423433462571,2121.0,341.0,1236.0,353.0,4.7717,153200.0,<1H OCEAN
-118.02,34.12,32.46116162216591,2250.0,360.0,989.0,329.0,6.1536,366000.0,INLAND
-120.86,37.52,8.460512650524015,9885.0,1871.0,5372.0,1843.0,3.4821,127100.0,INLAND
-122.02,38.26,20.1038481849371,3899.0,763.0,2198.0,779.0,3.2061,120400.0,INLAND
-117.16,32.75,48.70225556827917,1566.0,494.0,643.0,419.0,1.9637,137500.0,NEAR OCEAN
-121.38,38.41,7.0244766169535815,3425.0,629.0,1538.0,587.0,4.45,138700.0,INLAND
-117.11,32.76,20.633111309246896,2188.0,616.0,1304.0,607.0,2.0852,114400.0,NEAR OCEAN
-121.87,37.38,15.814770922244334,3275.0,529.0,1863.0,527.0,5.5429,269100.0,<1H OCEAN
-117.87,33.75,12.50244134259178,2782.0,1077.0,1968.0,795.0,0.971,102500.0,<1H OCEAN
-117.68,35.03,29.580362483563377,2969.0,648.0,1644.0,570.0,3.4338,54900.0,INLAND
-118.25,34.02,31.59209836699733,1375.0,448.0,1698.0,432.0,1.6302,130700.0,<1H OCEAN
-116.38,33.73,7.162527142891738,11836.0,2405.0,3811.0,1570.0,4.0079,134500.0,INLAND
-118.42,33.98,0.5480177075766965,475.0,155.0,236.0,153.0,3.6667,450000.0,<1H OCEAN
-119.44,36.6,33.77578373464433,864.0,184.0,579.0,171.0,2.0417,72500.0,INLAND
-118.44,34.05,17.2604248020397,5368.0,1312.0,2269.0,1232.0,5.7097,316700.0,<1H OCEAN
-117.64,34.03,12.752262012858628,2050.0,382.0,1044.0,371.0,4.8281,137000.0,INLAND
-117.2,34.48,8.977761440402976,4998.0,953.0,2764.0,891.0,3.205,101900.0,INLAND
-122.08,37.39,40.5041781742722,2210.0,483.0,1023.0,450.0,4.5833,342400.0,NEAR BAY
-117.94,33.88,43.74229615167697,1747.0,312.0,770.0,296.0,5.4217,256000.0,<1H OCEAN
-122.0,37.3,28.680472627518046,3429.0,524.0,1518.0,520.0,7.218,400700.0,<1H OCEAN
-122.13,37.45,37.554666916001025,1287.0,197.0,510.0,206.0,7.9029,500001.0,NEAR BAY
-118.31,33.82,36.264811242590625,3462.0,814.0,1902.0,700.0,3.402,279900.0,<1H OCEAN
-121.24,40.31,39.9474246620387,1597.0,301.0,632.0,262.0,3.5962,93600.0,INLAND
-122.22,37.79,45.96161762853631,1487.0,314.0,961.0,272.0,3.5156,109500.0,NEAR BAY
-117.11,32.67,56.00527689352514,280.0,71.0,217.0,71.0,1.4844,83300.0,NEAR OCEAN
-117.22,33.31,12.56459285046014,2924.0,433.0,1193.0,394.0,6.2475,331300.0,<1H OCEAN
-116.96,32.8,20.896957406159256,4574.0,1152.0,3045.0,1057.0,2.065,124100.0,<1H OCEAN
-122.44,37.8,51.98772027430397,1006.0,291.0,445.0,257.0,2.7717,500000.0,NEAR BAY
-121.06,37.45,31.14426901868085,1401.0,299.0,915.0,282.0,3.4464,162500.0,INLAND
-118.57,34.18,37.197236341820116,2981.0,441.0,1243.0,413.0,6.5304,439800.0,<1H OCEAN
-117.21,33.02,27.225149190902272,3194.0,454.0,1032.0,406.0,10.156,500001.0,NEAR OCEAN
-122.27,37.88,51.2691629259472,1693.0,391.0,669.0,367.0,3.5417,287500.0,NEAR BAY
-117.69,34.07,34.2220707757975,3222.0,559.0,1970.0,550.0,3.7083,131000.0,INLAND
-117.19,32.81,31.593893133448425,5226.0,833.0,2221.0,839.0,5.1491,207000.0,NEAR OCEAN
-118.34,33.95,30.683007583620004,1923.0,459.0,1412.0,361.0,5.4359,194100.0,<1H OCEAN
-121.47,38.56,47.752761880835024,2083.0,559.0,874.0,524.0,2.0221,95800.0,INLAND
-122.4,37.76,55.91347507031607,1185.0,246.0,480.0,253.0,4.4074,277300.0,NEAR BAY
-118.17,33.77,13.191668557940964,4409.0,1401.0,3068.0,1262.0,2.2808,154700.0,NEAR OCEAN
-118.35,34.07,46.656114260137905,7803.0,2154.0,3359.0,2041.0,3.3594,287500.0,<1H OCEAN
-119.33,36.31,15.12993037381546,2401.0,409.0,1100.0,409.0,4.0577,107300.0,INLAND
-122.41,37.75,51.86341615843401,3065.0,622.0,1405.0,606.0,3.7813,275900.0,NEAR BAY
-119.23,34.15,15.813466601288265,6213.0,1188.0,2679.0,1000.0,3.748,380400.0,NEAR OCEAN
-117.98,34.04,30.02231852293646,1468.0,310.0,1390.0,276.0,3.75,190600.0,<1H OCEAN
-122.18,37.73,42.92942637570196,1391.0,293.0,855.0,285.0,2.5192,76400.0,NEAR BAY
-118.2,34.06,44.38479148603451,453.0,119.0,533.0,132.0,2.2961,112500.0,<1H OCEAN
-117.73,33.49,19.545875432747945,2168.0,290.0,654.0,279.0,9.8321,500001.0,<1H OCEAN
-117.86,33.88,23.36143003349465,3977.0,540.0,1886.0,541.0,6.5843,272200.0,<1H OCEAN
-117.25,32.79,41.65309521089922,1467.0,442.0,651.0,354.0,2.375,340400.0,NEAR OCEAN
-118.15,34.11,52.081701440206594,1746.0,330.0,704.0,306.0,3.7895,364800.0,<1H OCEAN
-122.27,37.8,8.965665818651935,105.0,42.0,125.0,39.0,0.9722,137500.0,NEAR BAY
-121.48,38.53,36.54439915951318,1704.0,361.0,902.0,356.0,1.9837,62300.0,INLAND
-122.95,40.67,16.367364838667076,1498.0,331.0,574.0,242.0,2.0268,94200.0,INLAND
-122.0,37.96,29.606656381600832,3364.0,666.0,1980.0,678.0,3.7,179000.0,INLAND
-118.45,34.15,12.727676978889363,1091.0,260.0,517.0,266.0,4.1727,332600.0,<1H OCEAN
-118.49,34.27,32.38998300120651,3047.0,527.0,1578.0,507.0,4.58,236200.0,<1H OCEAN
-122.41,37.74,50.71310354422073,1842.0,339.0,1032.0,357.0,5.5563,250800.0,NEAR BAY
-121.86,39.75,17.395776580813024,1651.0,309.0,856.0,293.0,3.5046,118300.0,INLAND
-118.14,34.06,39.699240854813134,1339.0,258.0,706.0,238.0,4.7569,253800.0,<1H OCEAN
-121.82,39.72,42.50836398130551,2978.0,694.0,1879.0,679.0,1.5064,66300.0,INLAND
-115.57,32.78,20.412487634239646,1534.0,235.0,871.0,222.0,6.2715,97200.0,INLAND
-117.27,33.02,16.149216524511864,2144.0,340.0,928.0,344.0,5.798,286100.0,NEAR OCEAN
-118.08,33.8,31.894500203985707,3675.0,613.0,1457.0,591.0,6.0553,369400.0,<1H OCEAN
-122.25,38.11,50.38247295650175,2846.0,705.0,1519.0,620.0,2.1976,97900.0,NEAR BAY
-117.91,33.67,17.343802477967422,7961.0,2276.0,5014.0,2116.0,3.512,218400.0,<1H OCEAN
-117.91,34.12,32.187044272484805,1391.0,309.0,1038.0,298.0,4.1944,149500.0,<1H OCEAN
-118.38,34.16,28.09696220244606,2197.0,501.0,944.0,474.0,3.7312,319400.0,<1H OCEAN
-119.68,36.31,11.942135221201768,2739.0,535.0,1859.0,498.0,2.9936,60600.0,INLAND
-120.55,38.07,25.524413733876525,1199.0,224.0,463.0,199.0,2.9063,92200.0,INLAND
-118.52,34.4,4.768653766053336,7748.0,1557.0,4768.0,1393.0,5.305,311200.0,<1H OCEAN
-117.64,34.08,33.584114155272516,1254.0,241.0,729.0,253.0,3.495,118000.0,INLAND
-117.14,32.75,26.900892318010097,1961.0,565.0,1002.0,569.0,2.2813,118100.0,NEAR OCEAN
-120.45,34.63,35.339226312034626,1840.0,309.0,828.0,333.0,4.5486,172400.0,NEAR OCEAN
-119.83,36.54,31.642327578290722,1732.0,332.0,979.0,294.0,2.5208,60000.0,INLAND
-118.4,33.92,29.869087017712427,2828.0,629.0,1313.0,534.0,4.5987,363800.0,<1H OCEAN
-121.1,38.95,15.087661128357519,1475.0,403.0,943.0,363.0,2.1287,55300.0,INLAND
-118.07,34.09,28.82600743444548,2178.0,445.0,1153.0,400.0,3.6083,212000.0,<1H OCEAN
-117.34,33.46,14.67289801153257,1902.0,338.0,848.0,304.0,5.5395,273300.0,<1H OCEAN
-118.26,34.16,17.766600532225905,2943.0,769.0,1312.0,656.0,3.1484,187500.0,<1H OCEAN
-122.42,37.79,48.532064903833,3364.0,1100.0,2112.0,1045.0,2.1343,400000.0,NEAR BAY
-121.98,37.33,33.087810550994746,2645.0,462.0,1506.0,480.0,6.3716,330500.0,<1H OCEAN
-117.12,32.76,17.345516120046142,1559.0,462.0,821.0,428.0,2.0139,150000.0,NEAR OCEAN
-117.97,33.63,22.775337306535963,2482.0,360.0,960.0,352.0,6.1572,344000.0,NEAR OCEAN
-118.36,33.88,30.468954542110644,2518.0,543.0,1107.0,508.0,4.7404,295800.0,<1H OCEAN
-120.86,37.73,22.813011827795062,508.0,93.0,263.0,81.0,3.1136,183300.0,INLAND
-117.92,33.74,20.924878008169767,5321.0,1063.0,4011.0,1047.0,4.3882,189300.0,<1H OCEAN
-119.65,36.34,46.707384290004995,1869.0,357.0,832.0,315.0,3.0846,76100.0,INLAND
-118.25,34.15,9.672218033293912,1107.0,479.0,616.0,443.0,0.8185,187500.0,<1H OCEAN
-118.26,33.95,36.29283296423638,1387.0,346.0,1240.0,355.0,1.6898,95100.0,<1H OCEAN
-115.55,32.79,23.569591906834333,565.0,162.0,692.0,141.0,1.2083,53600.0,INLAND
-117.22,33.92,3.9559997280188766,16884.0,2865.0,9509.0,2688.0,4.0938,130900.0,INLAND
-119.7,36.82,25.54475665747203,2379.0,540.0,1482.0,484.0,2.3173,68200.0,INLAND
-120.16,39.01,14.881038285761925,1463.0,264.0,54.0,26.0,4.975,206300.0,INLAND
-121.43,37.75,34.428536711378605,1280.0,268.0,754.0,294.0,3.1333,132000.0,INLAND
-118.44,34.04,32.57031230782054,2670.0,662.0,1535.0,631.0,3.0714,347800.0,<1H OCEAN
-119.82,34.43,11.62480557226269,1482.0,345.0,669.0,379.0,3.0773,112500.0,NEAR OCEAN
-122.21,37.8,41.484762460606426,2018.0,447.0,1221.0,446.0,3.0757,151000.0,NEAR BAY
-122.46,37.73,51.53831103350453,3547.0,506.0,1276.0,491.0,8.0069,426800.0,NEAR BAY
-118.37,33.91,42.89385100511515,1869.0,427.0,1334.0,435.0,3.9355,227800.0,<1H OCEAN
-118.45,34.28,37.65786134537016,2602.0,638.0,2780.0,620.0,2.7155,149800.0,<1H OCEAN
-118.36,33.94,32.50916564937814,939.0,284.0,1309.0,250.0,3.4063,152300.0,<1H OCEAN
-118.17,33.88,42.383917407576696,1645.0,371.0,1161.0,351.0,3.0893,162700.0,<1H OCEAN
-117.23,34.11,32.64558266551115,2170.0,500.0,1425.0,472.0,2.0133,78300.0,INLAND
-118.38,33.84,27.528515602910986,2869.0,567.0,1157.0,538.0,6.0382,355300.0,<1H OCEAN
-122.27,37.85,49.211042800411846,335.0,83.0,152.0,77.0,2.2841,106300.0,NEAR BAY
-122.56,41.53,30.9677609775909,1729.0,355.0,848.0,328.0,2.2024,60900.0,INLAND
-119.38,36.56,17.402788703136515,3965.0,804.0,1945.0,733.0,2.6906,95300.0,INLAND
-118.45,34.03,40.194159200547084,2083.0,528.0,993.0,481.0,4.0231,353900.0,<1H OCEAN
-116.71,33.75,23.32878833266465,10665.0,2161.0,1874.0,852.0,3.0625,150500.0,INLAND
-118.19,33.77,33.43074322846912,1574.0,603.0,820.0,514.0,1.2321,137500.0,NEAR OCEAN
-116.99,32.71,20.708707081277534,3049.0,582.0,2355.0,585.0,3.8904,113800.0,NEAR OCEAN
-118.32,34.2,34.23018558081768,759.0,136.0,372.0,135.0,4.9886,328900.0,<1H OCEAN
-122.11,37.87,34.85378218310336,3398.0,500.0,1351.0,457.0,6.5814,314200.0,NEAR BAY
-122.33,40.47,28.53312130899881,2502.0,523.0,1296.0,481.0,2.125,66100.0,INLAND
-122.37,40.6,6.800059801344498,5178.0,1336.0,2557.0,1283.0,2.4079,111400.0,INLAND
-118.54,34.19,30.66780067565527,2205.0,453.0,1242.0,419.0,4.1319,203700.0,<1H OCEAN
-117.26,32.81,27.744268319954728,2076.0,586.0,1060.0,554.0,2.8421,227800.0,NEAR OCEAN
-117.96,34.0,37.19036521607381,2777.0,540.0,1954.0,522.0,4.5163,183800.0,<1H OCEAN
-122.86,39.08,24.64036857519021,3127.0,674.0,1015.0,448.0,2.0417,78800.0,INLAND
-122.29,37.87,43.06385593373859,2539.0,755.0,1382.0,713.0,2.537,175000.0,NEAR BAY
-122.29,37.82,3.6999918929360307,158.0,43.0,94.0,57.0,2.5625,60000.0,NEAR BAY
-120.99,37.63,23.33270363350466,319.0,120.0,276.0,85.0,2.4792,60000.0,INLAND
-119.78,36.27,27.241709323948392,1871.0,315.0,1066.0,309.0,4.5714,100800.0,INLAND
-118.05,34.1,36.07391689931613,1606.0,318.0,889.0,294.0,4.7931,272600.0,INLAND
-119.01,35.34,43.78022641813143,1730.0,343.0,782.0,278.0,3.0208,63700.0,INLAND
-117.76,33.87,17.768231867251206,3182.0,429.0,1663.0,428.0,7.0592,288200.0,<1H OCEAN
-119.86,36.82,13.480746051816283,1488.0,253.0,675.0,223.0,4.7622,89300.0,INLAND
-122.25,37.46,29.221176781849103,6841.0,950.0,2681.0,980.0,7.1088,443300.0,NEAR OCEAN
-120.45,34.65,20.203023848624404,1182.0,243.0,733.0,251.0,3.1442,131600.0,NEAR OCEAN
-122.32,40.71,17.640641423519025,2879.0,578.0,1399.0,586.0,2.4036,105400.0,INLAND
-120.08,36.95,40.825385999443775,1164.0,211.0,476.0,171.0,2.4196,70700.0,INLAND
-116.61,33.93,36.66094571073476,321.0,71.0,157.0,61.0,2.8056,68100.0,INLAND
-119.81,36.72,47.26086759584496,1414.0,268.0,902.0,243.0,1.5833,56700.0,INLAND
-117.99,33.79,33.28800027091538,2064.0,324.0,1384.0,315.0,4.5263,169000.0,<1H OCEAN
-120.73,39.63,16.447318028718158,1791.0,356.0,432.0,190.0,3.8826,92400.0,INLAND
-121.97,37.54,31.521030033407445,1949.0,344.0,986.0,322.0,4.6349,196200.0,<1H OCEAN
-117.89,34.13,34.8594658682935,2159.0,386.0,1443.0,385.0,4.1995,147400.0,<1H OCEAN
-117.67,33.57,18.149956646315076,1614.0,210.0,692.0,209.0,7.9294,280300.0,<1H OCEAN
-118.45,34.0,37.160046544560416,1909.0,359.0,867.0,345.0,4.7,334700.0,<1H OCEAN
-118.49,34.26,27.737172246573724,2722.0,468.0,1164.0,419.0,4.6591,239900.0,<1H OCEAN
-119.72,34.44,41.0182632147775,1781.0,342.0,663.0,358.0,4.7,293800.0,<1H OCEAN
-121.86,37.35,40.37649039118001,1536.0,371.0,1256.0,357.0,2.8,153300.0,<1H OCEAN
