longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.46,37.73,52.0,3547.0,506.0,1276.0,491.0,10.40897,426800.0,NEAR BAY
-118.37,33.91,41.0,1869.0,427.0,1334.0,435.0,5.11615,227800.0,<1H OCEAN
-118.45,34.28,36.0,2602.0,638.0,2780.0,620.0,3.5301500000000003,149800.0,<1H OCEAN
-118.36,33.94,33.0,939.0,284.0,1309.0,250.0,4.42819,152300.0,<1H OCEAN
-118.17,33.88,42.0,1645.0,371.0,1161.0,351.0,4.01609,162700.0,<1H OCEAN
-117.23,34.11,33.0,2170.0,500.0,1425.0,472.0,2.61729,78300.0,INLAND
-118.38,33.84,26.0,2869.0,567.0,1157.0,538.0,7.84966,355300.0,<1H OCEAN
-122.27,37.85,52.0,335.0,83.0,152.0,77.0,2.9693300000000002,106300.0,NEAR BAY
-122.56,41.53,29.0,1729.0,355.0,848.0,328.0,2.86312,60900.0,INLAND
-119.38,36.56,14.0,3965.0,804.0,1945.0,733.0,3.49778,95300.0,INLAND
-118.45,34.03,41.0,2083.0,528.0,993.0,481.0,5.230030000000001,353900.0,<1H OCEAN
-116.71,33.75,25.0,10665.0,2161.0,1874.0,852.0,3.98125,150500.0,INLAND
-118.19,33.77,35.0,1574.0,603.0,820.0,514.0,1.60173,137500.0,NEAR OCEAN
-116.99,32.71,21.0,3049.0,582.0,2355.0,585.0,5.05752,113800.0,NEAR OCEAN
-118.32,34.2,36.0,759.0,136.0,372.0,135.0,6.48518,328900.0,<1H OCEAN
-122.11,37.87,33.0,3398.0,500.0,1351.0,457.0,8.55582,314200.0,NEAR BAY
-122.33,40.47,30.0,2502.0,523.0,1296.0,481.0,2.7625,66100.0,INLAND
-122.37,40.6,7.0,5178.0,1336.0,2557.0,1283.0,3.1302700000000003,111400.0,INLAND
-118.54,34.19,33.0,2205.0,453.0,1242.0,419.0,5.37147,203700.0,<1H OCEAN
-117.26,32.81,25.0,2076.0,586.0,1060.0,554.0,3.69473,227800.0,NEAR OCEAN
-117.96,34.0,34.0,2777.0,540.0,1954.0,522.0,5.87119,183800.0,<1H OCEAN
-122.86,39.08,24.0,3127.0,674.0,1015.0,448.0,2.6542100000000004,78800.0,INLAND
-122.29,37.87,44.0,2539.0,755.0,1382.0,713.0,3.2981,175000.0,NEAR BAY
-122.29,37.82,2.0,158.0,43.0,94.0,57.0,3.3312500000000003,60000.0,NEAR BAY
-120.99,37.63,21.0,319.0,120.0,276.0,85.0,3.22296,60000.0,INLAND
-119.78,36.27,29.0,1871.0,315.0,1066.0,309.0,5.94282,100800.0,INLAND
-118.05,34.1,36.0,1606.0,318.0,889.0,294.0,6.2310300000000005,272600.0,INLAND
-119.01,35.34,44.0,1730.0,343.0,782.0,278.0,3.92704,63700.0,INLAND
-117.76,33.87,16.0,3182.0,429.0,1663.0,428.0,9.17696,288200.0,<1H OCEAN
-119.86,36.82,12.0,1488.0,253.0,675.0,223.0,6.19086,89300.0,INLAND
-122.25,37.46,33.0,6841.0,950.0,2681.0,980.0,9.241439999999999,443300.0,NEAR OCEAN
-120.45,34.65,21.0,1182.0,243.0,733.0,251.0,4.08746,131600.0,NEAR OCEAN
-122.32,40.71,18.0,2879.0,578.0,1399.0,586.0,3.12468,105400.0,INLAND
-120.08,36.95,41.0,1164.0,211.0,476.0,171.0,3.14548,70700.0,INLAND
-116.61,33.93,35.0,321.0,71.0,157.0,61.0,3.6472800000000003,68100.0,INLAND
-119.81,36.72,46.0,1414.0,268.0,902.0,243.0,2.05829,56700.0,INLAND
-117.99,33.79,33.0,2064.0,324.0,1384.0,315.0,5.88419,169000.0,<1H OCEAN
-120.73,39.63,17.0,1791.0,356.0,432.0,190.0,5.04738,92400.0,INLAND
-121.97,37.54,31.0,1949.0,344.0,986.0,322.0,6.025370000000001,196200.0,<1H OCEAN
-117.89,34.13,34.0,2159.0,386.0,1443.0,385.0,5.45935,147400.0,<1H OCEAN
-117.67,33.57,18.0,1614.0,210.0,692.0,209.0,10.30822,280300.0,<1H OCEAN
-118.45,34.0,39.0,1909.0,359.0,867.0,345.0,6.11,334700.0,<1H OCEAN
-118.49,34.26,27.0,2722.0,468.0,1164.0,419.0,6.05683,239900.0,<1H OCEAN
-119.72,34.44,43.0,1781.0,342.0,663.0,358.0,6.11,293800.0,<1H OCEAN
-121.86,37.35,43.0,1536.0,371.0,1256.0,357.0,3.6399999999999997,153300.0,<1H OCEAN
-122.42,37.77,52.0,2185.0,656.0,1266.0,626.0,3.61322,350000.0,NEAR BAY
-118.52,34.25,11.0,7849.0,1664.0,3561.0,1500.0,6.061249999999999,290900.0,<1H OCEAN
-119.45,35.15,33.0,5050.0,964.0,2293.0,919.0,4.10696,75400.0,INLAND
-121.83,37.95,17.0,1133.0,244.0,716.0,235.0,3.7375000000000003,162500.0,INLAND
-118.27,34.07,38.0,1270.0,556.0,1692.0,450.0,2.431,170800.0,<1H OCEAN
-121.66,36.67,40.0,2497.0,520.0,1275.0,508.0,4.03923,193100.0,<1H OCEAN
-117.76,34.07,48.0,1157.0,247.0,677.0,218.0,3.71722,127200.0,INLAND
-118.17,33.85,37.0,3714.0,708.0,1956.0,694.0,5.48834,200500.0,<1H OCEAN
-122.42,37.8,52.0,3321.0,1115.0,1576.0,1034.0,2.72831,458300.0,NEAR BAY
-121.26,38.68,13.0,4256.0,619.0,1948.0,622.0,6.76663,167400.0,INLAND
-118.17,34.1,48.0,2514.0,595.0,2484.0,601.0,4.04898,142500.0,<1H OCEAN
-122.23,37.78,52.0,862.0,215.0,994.0,213.0,3.9334100000000003,80800.0,NEAR BAY
-116.95,33.31,16.0,2921.0,639.0,1838.0,540.0,2.91109,117000.0,<1H OCEAN
-116.87,33.76,5.0,4116.0,761.0,1714.0,717.0,3.32956,130800.0,INLAND
-118.07,34.17,35.0,2142.0,373.0,986.0,374.0,7.41663,326000.0,INLAND
-117.37,34.08,17.0,2029.0,404.0,1190.0,437.0,3.84202,115000.0,INLAND
-119.46,35.17,40.0,4164.0,812.0,1998.0,773.0,3.6819900000000003,50800.0,INLAND
-122.0,37.86,18.0,8953.0,1074.0,3011.0,993.0,13.95836,500001.0,<1H OCEAN
-120.08,36.34,18.0,1524.0,414.0,2030.0,356.0,2.74989,112500.0,INLAND
-117.95,33.82,35.0,1068.0,190.0,514.0,174.0,5.29555,208700.0,<1H OCEAN
-120.44,37.31,21.0,6911.0,1341.0,3967.0,1297.0,3.96695,95200.0,INLAND
-118.12,34.23,52.0,433.0,69.0,147.0,53.0,5.14579,162500.0,INLAND
-121.99,37.54,26.0,2332.0,371.0,1285.0,404.0,7.0044,225000.0,<1H OCEAN
-118.08,33.91,36.0,1551.0,297.0,1100.0,322.0,6.65431,168100.0,<1H OCEAN
-119.76,36.79,26.0,3654.0,837.0,1976.0,830.0,2.80072,72800.0,INLAND
-117.66,34.03,14.0,2137.0,345.0,1151.0,352.0,7.4789,185500.0,INLAND
-119.49,36.58,21.0,2106.0,410.0,867.0,380.0,2.58869,95300.0,INLAND
-121.98,38.37,21.0,3027.0,675.0,2018.0,642.0,3.69694,111500.0,INLAND
-116.94,32.82,35.0,1737.0,285.0,826.0,294.0,4.21343,159200.0,<1H OCEAN
-119.17,34.29,28.0,731.0,155.0,285.0,162.0,4.27921,225000.0,NEAR OCEAN
-121.9,39.59,20.0,1465.0,278.0,745.0,250.0,3.98125,93800.0,INLAND
-122.45,37.74,52.0,1596.0,276.0,642.0,273.0,5.6875,349500.0,NEAR BAY
-121.34,38.61,20.0,5801.0,1148.0,2586.0,1063.0,5.07819,162100.0,INLAND
-120.92,39.56,48.0,1276.0,292.0,358.0,145.0,2.4375,66600.0,INLAND
-117.03,32.73,32.0,1750.0,333.0,997.0,335.0,4.521920000000001,154400.0,NEAR OCEAN
-117.93,34.03,30.0,2246.0,446.0,1837.0,431.0,6.22921,164500.0,<1H OCEAN
-117.11,32.58,28.0,1869.0,407.0,1074.0,344.0,3.3784400000000003,135600.0,NEAR OCEAN
-121.25,37.92,19.0,2109.0,427.0,1742.0,426.0,3.13261,66000.0,INLAND
-118.23,33.84,25.0,1106.0,207.0,888.0,216.0,6.9299100000000005,207000.0,<1H OCEAN
-118.02,33.83,26.0,3616.0,892.0,2257.0,821.0,4.09461,217600.0,<1H OCEAN
-119.71,36.79,34.0,1891.0,323.0,966.0,355.0,4.76853,82000.0,INLAND
-119.2,36.3,19.0,1427.0,311.0,1026.0,293.0,3.4125,57000.0,INLAND
-118.46,33.97,19.0,2461.0,521.0,777.0,447.0,13.0,500001.0,<1H OCEAN
-121.27,38.05,26.0,378.0,75.0,164.0,65.0,4.43391,82800.0,INLAND
-118.06,33.99,38.0,862.0,178.0,484.0,176.0,5.6875,186200.0,<1H OCEAN
-122.33,37.96,46.0,1222.0,236.0,819.0,251.0,5.08534,129400.0,NEAR BAY
-117.8,34.1,17.0,5153.0,1164.0,2949.0,1083.0,4.62839,174600.0,INLAND
-116.93,32.85,15.0,3273.0,895.0,1872.0,842.0,3.3004400000000005,119000.0,<1H OCEAN
-116.48,33.96,11.0,1381.0,300.0,644.0,248.0,3.03966,89400.0,INLAND
-116.93,33.93,13.0,7804.0,1594.0,3297.0,1469.0,2.67137,95600.0,INLAND
-118.35,34.09,35.0,1989.0,634.0,1108.0,593.0,2.09053,288900.0,<1H OCEAN
-119.27,34.27,44.0,1312.0,279.0,668.0,278.0,5.317,203800.0,NEAR OCEAN
-121.4,38.56,22.0,2623.0,357.0,838.0,368.0,9.2859,327800.0,INLAND
-118.14,34.08,24.0,2999.0,786.0,2937.0,796.0,3.8226500000000003,217800.0,<1H OCEAN
-119.18,34.16,27.0,1832.0,415.0,1480.0,414.0,5.15359,186000.0,NEAR OCEAN
-118.09,33.99,35.0,2787.0,639.0,1923.0,614.0,4.64841,177900.0,<1H OCEAN
-117.75,34.05,35.0,1293.0,339.0,1494.0,312.0,2.16385,93300.0,INLAND
-118.39,34.16,20.0,4084.0,1062.0,1637.0,987.0,4.21044,256300.0,<1H OCEAN
-118.25,34.13,22.0,2340.0,773.0,2226.0,754.0,3.3042100000000003,217500.0,<1H OCEAN
-120.25,38.04,22.0,4173.0,763.0,1086.0,444.0,3.3230600000000003,136200.0,INLAND
-117.97,33.71,25.0,3273.0,478.0,1645.0,497.0,7.56535,286100.0,<1H OCEAN
-117.34,34.1,14.0,11827.0,2445.0,6640.0,2299.0,3.23414,103800.0,INLAND
-121.3,38.65,26.0,3192.0,447.0,1132.0,418.0,5.88614,144300.0,INLAND
-122.37,37.93,37.0,709.0,190.0,644.0,174.0,1.12333,84200.0,NEAR BAY
-121.29,37.95,16.0,761.0,306.0,438.0,282.0,1.00282,87500.0,INLAND
-117.91,33.65,17.0,1328.0,377.0,762.0,344.0,2.88886,276800.0,<1H OCEAN
-121.79,38.01,17.0,4032.0,814.0,1749.0,618.0,4.12464,146800.0,INLAND
-122.69,39.02,27.0,2199.0,527.0,744.0,316.0,2.74222,72400.0,INLAND
-117.64,33.63,10.0,4814.0,643.0,1808.0,588.0,11.4374,436600.0,<1H OCEAN
-117.25,32.82,19.0,5255.0,762.0,1773.0,725.0,10.14169,474000.0,NEAR OCEAN
-117.08,33.12,33.0,674.0,208.0,565.0,188.0,2.4375,114300.0,<1H OCEAN
-119.69,36.74,17.0,2438.0,598.0,1563.0,538.0,2.00837,62500.0,INLAND
-118.36,33.95,42.0,1116.0,303.0,1082.0,299.0,4.84081,170800.0,<1H OCEAN
-117.14,32.71,52.0,979.0,314.0,975.0,297.0,1.6087500000000001,100000.0,NEAR OCEAN
-117.07,32.73,18.0,2968.0,656.0,1149.0,581.0,3.4387600000000003,154200.0,NEAR OCEAN
-120.91,40.08,24.0,1629.0,313.0,641.0,274.0,2.86871,69600.0,INLAND
-118.24,33.95,36.0,2316.0,543.0,1938.0,507.0,1.625,97400.0,<1H OCEAN
-122.39,41.41,23.0,910.0,199.0,370.0,169.0,2.26824,80100.0,INLAND
-122.65,38.23,52.0,1735.0,347.0,712.0,343.0,4.1224300000000005,200800.0,<1H OCEAN
-122.47,37.74,52.0,3797.0,668.0,1633.0,658.0,7.38231,363600.0,NEAR BAY
-117.0,32.8,33.0,1816.0,325.0,768.0,316.0,5.93606,150300.0,<1H OCEAN
-117.93,33.64,31.0,1291.0,356.0,1252.0,373.0,3.5285900000000003,185400.0,<1H OCEAN
-119.02,36.07,39.0,1173.0,269.0,702.0,232.0,2.09898,53100.0,INLAND
-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,5.22977,363100.0,<1H OCEAN
-117.08,32.77,25.0,3911.0,849.0,1580.0,767.0,3.6111400000000002,184100.0,NEAR OCEAN
-122.43,37.79,50.0,3312.0,1095.0,1475.0,997.0,3.53145,500001.0,NEAR BAY
-117.21,33.13,15.0,1889.0,368.0,754.0,409.0,2.89614,132800.0,NEAR OCEAN
-119.13,36.3,33.0,3379.0,612.0,1565.0,618.0,3.55173,76500.0,INLAND
-117.92,33.73,17.0,1692.0,293.0,934.0,280.0,5.814640000000001,205800.0,<1H OCEAN
-117.1,32.76,31.0,987.0,267.0,619.0,250.0,3.80718,151800.0,NEAR OCEAN
-118.22,33.9,38.0,796.0,159.0,679.0,167.0,4.75891,110400.0,<1H OCEAN
-117.14,32.72,45.0,1140.0,310.0,840.0,339.0,2.10028,156300.0,NEAR OCEAN
-118.06,34.02,25.0,3548.0,639.0,2653.0,664.0,6.83241,188800.0,<1H OCEAN
-119.19,35.41,12.0,2835.0,471.0,1399.0,413.0,5.73625,149000.0,INLAND
-118.18,34.03,40.0,2631.0,698.0,2920.0,677.0,2.69932,145600.0,<1H OCEAN
-121.27,37.97,39.0,1023.0,243.0,550.0,224.0,1.4483300000000001,54400.0,INLAND
-121.58,39.79,19.0,2636.0,523.0,1184.0,465.0,3.6221900000000002,108600.0,INLAND
-118.06,34.1,42.0,1576.0,313.0,697.0,282.0,5.65799,283600.0,<1H OCEAN
-120.28,37.9,17.0,1047.0,212.0,530.0,196.0,2.79994,153300.0,INLAND
-119.86,36.8,18.0,2536.0,516.0,1196.0,466.0,3.32735,67900.0,INLAND
-121.62,39.13,41.0,1317.0,309.0,856.0,337.0,2.17347,64100.0,INLAND
-118.2,33.78,52.0,2662.0,893.0,3018.0,763.0,3.0296499999999997,162500.0,NEAR OCEAN
-121.91,36.85,22.0,2442.0,624.0,1301.0,290.0,4.10319,300000.0,NEAR OCEAN
-117.86,33.73,23.0,407.0,108.0,647.0,96.0,4.9075,177400.0,<1H OCEAN
-118.56,34.23,36.0,3215.0,529.0,1710.0,539.0,7.16638,248400.0,<1H OCEAN
-118.42,37.36,18.0,2281.0,520.0,1425.0,465.0,2.26044,54400.0,INLAND
-118.31,34.0,47.0,1551.0,362.0,1329.0,322.0,2.57296,116400.0,<1H OCEAN
-118.34,34.26,37.0,1776.0,301.0,702.0,265.0,6.84593,314900.0,<1H OCEAN
-121.62,39.16,16.0,2037.0,464.0,1267.0,451.0,3.1922800000000002,97100.0,INLAND
-118.06,34.11,39.0,2603.0,547.0,1196.0,487.0,4.01102,248700.0,INLAND
-118.23,34.18,43.0,1708.0,280.0,768.0,276.0,8.0691,457400.0,<1H OCEAN
-118.17,33.91,39.0,1157.0,273.0,877.0,305.0,4.04131,171000.0,<1H OCEAN
-118.13,34.09,42.0,2562.0,781.0,1936.0,687.0,2.88782,219000.0,<1H OCEAN
-119.73,36.31,20.0,2440.0,433.0,1579.0,400.0,3.67653,60200.0,INLAND
-118.1,33.98,34.0,1357.0,310.0,1042.0,287.0,4.43079,156700.0,<1H OCEAN
-119.21,34.12,15.0,5778.0,1285.0,1722.0,829.0,5.64551,305800.0,NEAR OCEAN
-117.09,34.01,37.0,106.0,18.0,27.0,12.0,5.27228,131300.0,INLAND
-117.11,32.57,32.0,2723.0,586.0,1702.0,562.0,4.33823,140500.0,NEAR OCEAN
-120.97,37.69,14.0,5514.0,909.0,2819.0,970.0,5.01774,174400.0,INLAND
-117.9,33.61,44.0,1469.0,312.0,507.0,266.0,4.54181,500001.0,<1H OCEAN
-121.71,37.99,27.0,3861.0,718.0,2085.0,707.0,4.36254,129700.0,INLAND
-118.02,33.81,34.0,3482.0,614.0,2227.0,641.0,6.65015,200900.0,<1H OCEAN
-117.87,33.72,37.0,2216.0,497.0,2445.0,506.0,4.99473,174000.0,<1H OCEAN
-117.91,33.91,24.0,2249.0,379.0,1015.0,385.0,6.4695800000000006,267100.0,<1H OCEAN
-118.0,33.88,28.0,1624.0,289.0,755.0,280.0,6.12079,268100.0,<1H OCEAN
-118.18,33.78,52.0,1180.0,381.0,1046.0,332.0,2.02839,162500.0,NEAR OCEAN
-121.26,38.09,35.0,930.0,186.0,525.0,201.0,2.68125,155000.0,INLAND
-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,5.9660899999999994,163500.0,NEAR BAY
-118.21,33.79,39.0,1598.0,458.0,1691.0,399.0,3.0686500000000003,141800.0,NEAR OCEAN
-116.32,33.28,19.0,1791.0,367.0,327.0,185.0,4.37125,100000.0,INLAND
-120.88,37.37,24.0,1294.0,222.0,684.0,221.0,3.49804,103100.0,INLAND
-118.55,34.27,25.0,4919.0,661.0,2183.0,625.0,10.57628,352800.0,<1H OCEAN
-120.06,36.72,32.0,981.0,237.0,736.0,249.0,2.3400000000000003,60400.0,INLAND
-118.2,33.78,48.0,1766.0,497.0,1908.0,466.0,2.5833600000000003,168800.0,NEAR OCEAN
-117.7,33.5,4.0,7474.0,1037.0,2969.0,1007.0,11.38683,434700.0,<1H OCEAN
-118.0,34.08,29.0,2003.0,401.0,1520.0,364.0,5.192200000000001,195300.0,INLAND
-117.03,32.78,17.0,5481.0,1618.0,2957.0,1537.0,3.34191,171300.0,<1H OCEAN
-123.85,39.39,23.0,4671.0,912.0,2095.0,857.0,4.139200000000001,140500.0,<1H OCEAN
-121.86,39.74,13.0,3494.0,843.0,1571.0,784.0,1.4324700000000001,120200.0,INLAND
-116.9,34.69,10.0,337.0,102.0,108.0,50.0,0.6498700000000001,55000.0,INLAND
-117.84,33.76,16.0,238.0,51.0,93.0,50.0,6.9875,215700.0,<1H OCEAN
-121.99,37.33,33.0,2023.0,425.0,1016.0,405.0,5.12421,285800.0,<1H OCEAN
-121.28,37.97,47.0,2348.0,507.0,1455.0,479.0,2.145,66000.0,INLAND
-120.94,37.66,17.0,1147.0,140.0,327.0,136.0,8.92502,290500.0,INLAND
-117.02,32.84,17.0,4013.0,673.0,2263.0,661.0,6.6703,148300.0,<1H OCEAN
-117.89,33.82,21.0,1591.0,298.0,904.0,297.0,6.35778,179100.0,<1H OCEAN
-118.84,34.11,12.0,7508.0,1058.0,2484.0,965.0,7.642440000000001,500001.0,NEAR OCEAN
-116.88,34.08,52.0,3419.0,777.0,710.0,265.0,5.07364,128600.0,INLAND
-122.38,37.58,52.0,1704.0,226.0,671.0,243.0,11.01152,500001.0,NEAR OCEAN
-121.85,37.35,29.0,3515.0,807.0,3572.0,776.0,3.5830600000000006,160100.0,<1H OCEAN
-118.62,34.22,33.0,1636.0,275.0,866.0,289.0,7.326280000000001,241300.0,<1H OCEAN
-118.4,33.97,44.0,2825.0,453.0,1221.0,461.0,7.74072,377200.0,<1H OCEAN
-118.48,34.07,40.0,3351.0,484.0,1564.0,523.0,11.069890000000001,500001.0,<1H OCEAN
-117.9,33.74,24.0,1435.0,494.0,3171.0,504.0,4.00829,151700.0,<1H OCEAN
-118.11,34.01,43.0,1539.0,386.0,1122.0,377.0,3.19865,196000.0,<1H OCEAN
-117.05,32.73,27.0,3184.0,588.0,1763.0,571.0,4.6187700000000005,133900.0,NEAR OCEAN
-121.32,38.16,14.0,2049.0,398.0,1071.0,369.0,4.55,240800.0,INLAND
-118.51,34.16,23.0,11154.0,1995.0,4076.0,1809.0,7.09917,500001.0,<1H OCEAN
-119.14,34.29,17.0,2754.0,577.0,1349.0,533.0,4.11034,154200.0,<1H OCEAN
-120.45,34.64,30.0,2330.0,422.0,1255.0,449.0,5.00656,134600.0,NEAR OCEAN
-122.57,37.96,52.0,3458.0,468.0,1449.0,471.0,11.93842,500001.0,NEAR BAY
-122.12,37.39,34.0,3561.0,497.0,1336.0,501.0,11.59236,500001.0,NEAR BAY
-121.77,38.67,45.0,2438.0,462.0,1415.0,510.0,3.68563,107200.0,INLAND
-118.44,34.03,41.0,1164.0,265.0,561.0,251.0,5.5134300000000005,350900.0,<1H OCEAN
-122.1,37.93,20.0,10212.0,1424.0,4083.0,1374.0,10.4507,382200.0,NEAR BAY
-119.02,36.09,15.0,2234.0,415.0,1254.0,420.0,3.9304200000000002,88600.0,INLAND
-118.38,34.21,33.0,1981.0,484.0,1665.0,466.0,4.00829,179100.0,<1H OCEAN
-118.43,34.01,41.0,1527.0,279.0,746.0,285.0,8.350159999999999,446600.0,<1H OCEAN
-121.04,39.0,21.0,4059.0,730.0,1874.0,693.0,6.246630000000001,174300.0,INLAND
-121.92,36.62,52.0,867.0,199.0,391.0,187.0,3.47269,234600.0,NEAR OCEAN
-122.06,37.86,16.0,5187.0,1014.0,1512.0,986.0,5.79163,252400.0,NEAR BAY
-118.45,34.31,9.0,1739.0,358.0,820.0,323.0,5.27228,182500.0,<1H OCEAN
-117.89,33.82,24.0,1268.0,210.0,700.0,224.0,6.5786500000000006,216200.0,<1H OCEAN
-118.26,33.97,46.0,1521.0,352.0,1100.0,334.0,2.015,100600.0,<1H OCEAN
-116.47,33.77,26.0,4300.0,767.0,1557.0,669.0,5.733910000000001,122500.0,INLAND
-118.27,33.98,30.0,1966.0,584.0,2028.0,535.0,2.1125000000000003,101500.0,<1H OCEAN
-121.54,39.08,26.0,2276.0,460.0,1455.0,474.0,3.21035,58000.0,INLAND
-118.24,34.01,48.0,396.0,99.0,485.0,110.0,3.0875,107500.0,<1H OCEAN
-117.35,33.68,10.0,516.0,107.0,282.0,96.0,5.5624400000000005,125000.0,<1H OCEAN
-122.27,37.88,52.0,3360.0,648.0,1232.0,621.0,5.56569,284900.0,NEAR BAY
-118.31,34.05,26.0,1809.0,640.0,2543.0,640.0,3.05968,500000.0,<1H OCEAN
-120.99,37.64,41.0,1580.0,385.0,881.0,361.0,3.57994,99600.0,INLAND
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,2.34507,92300.0,NEAR BAY
-117.07,32.61,10.0,1686.0,414.0,1000.0,391.0,2.82945,128400.0,NEAR OCEAN
-122.64,38.23,52.0,1075.0,249.0,519.0,210.0,3.9999700000000002,230900.0,<1H OCEAN
-117.07,32.75,37.0,2690.0,549.0,1219.0,524.0,3.00924,154200.0,NEAR OCEAN
-119.19,34.28,28.0,3231.0,524.0,1665.0,540.0,6.31579,224200.0,NEAR OCEAN
-120.39,34.52,40.0,2162.0,395.0,1010.0,332.0,3.33671,239300.0,NEAR OCEAN
-122.55,38.07,5.0,1495.0,235.0,555.0,201.0,8.740160000000001,345000.0,NEAR BAY
-119.71,36.88,17.0,2236.0,315.0,992.0,312.0,9.02265,165200.0,INLAND
-119.62,37.33,7.0,3389.0,621.0,1268.0,474.0,3.9291200000000006,147800.0,INLAND
-117.7,34.04,13.0,5301.0,1025.0,2870.0,984.0,4.6740200000000005,163000.0,INLAND
-118.99,35.38,30.0,1390.0,361.0,1116.0,298.0,1.74863,57500.0,INLAND
-116.99,32.72,13.0,1330.0,216.0,719.0,215.0,4.97835,149600.0,<1H OCEAN
-118.14,34.01,42.0,1007.0,277.0,1060.0,268.0,3.92327,153700.0,<1H OCEAN
-119.03,35.37,42.0,2508.0,483.0,1035.0,442.0,3.4466900000000003,72300.0,INLAND
-122.51,37.97,37.0,4296.0,1089.0,2100.0,1025.0,4.22006,329400.0,NEAR BAY
-120.31,37.29,36.0,969.0,206.0,732.0,175.0,2.07194,57600.0,INLAND
-121.97,37.97,27.0,1691.0,289.0,807.0,296.0,7.95184,210500.0,INLAND
-121.46,38.61,43.0,705.0,178.0,464.0,159.0,3.14665,60900.0,INLAND
-121.83,37.29,20.0,1649.0,408.0,1729.0,362.0,4.39829,115200.0,<1H OCEAN
-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,3.25559,92300.0,NEAR BAY
-121.77,37.23,15.0,4713.0,769.0,2519.0,778.0,7.404540000000001,253800.0,<1H OCEAN
-117.92,33.82,36.0,2360.0,405.0,1479.0,386.0,5.66579,187200.0,<1H OCEAN
-117.38,33.2,26.0,1427.0,386.0,974.0,317.0,1.8073900000000003,184400.0,NEAR OCEAN
-121.47,38.53,44.0,543.0,146.0,506.0,125.0,1.7739800000000001,65400.0,INLAND
-118.13,34.21,36.0,1449.0,235.0,621.0,210.0,8.037120000000002,274100.0,INLAND
-118.01,34.05,37.0,682.0,172.0,813.0,173.0,4.95625,138000.0,<1H OCEAN
-117.77,34.08,27.0,5929.0,932.0,2817.0,828.0,7.856420000000001,214800.0,INLAND
-116.89,34.27,13.0,3661.0,770.0,567.0,228.0,5.72819,152600.0,INLAND
-119.02,35.41,21.0,2534.0,554.0,1297.0,517.0,2.6747500000000004,67000.0,INLAND
-122.42,40.57,10.0,7949.0,1309.0,3176.0,1163.0,5.34287,120100.0,INLAND
-118.25,33.95,25.0,764.0,200.0,801.0,220.0,1.4799200000000001,100000.0,<1H OCEAN
-119.01,36.02,17.0,3915.0,742.0,1768.0,688.0,3.0875,79800.0,INLAND
-117.97,34.06,34.0,3580.0,684.0,2786.0,636.0,5.26097,166800.0,<1H OCEAN
-117.42,33.98,16.0,10072.0,2043.0,5913.0,1909.0,3.97878,119500.0,INLAND
-117.38,33.97,30.0,2953.0,703.0,1406.0,580.0,3.4963499999999996,150000.0,INLAND
-119.68,34.43,33.0,1961.0,462.0,1693.0,445.0,3.8864799999999997,236000.0,<1H OCEAN
-120.97,37.68,9.0,1114.0,172.0,529.0,174.0,6.130670000000001,163700.0,INLAND
-121.68,36.67,26.0,5745.0,1017.0,2780.0,996.0,6.5,202300.0,<1H OCEAN
-118.21,34.06,30.0,511.0,153.0,1152.0,149.0,3.06943,156800.0,<1H OCEAN
-118.29,33.91,31.0,2025.0,618.0,2231.0,593.0,3.21633,151200.0,<1H OCEAN
-121.96,38.36,11.0,3208.0,790.0,1772.0,694.0,3.56642,218800.0,INLAND
-120.4,37.98,19.0,2010.0,433.0,910.0,390.0,3.4704800000000002,121200.0,INLAND
-117.17,34.03,33.0,4583.0,648.0,1760.0,638.0,8.23004,230600.0,INLAND
-122.44,37.78,52.0,2911.0,753.0,1696.0,676.0,3.34373,475000.0,NEAR BAY
-121.81,37.29,15.0,5957.0,1037.0,3838.0,997.0,8.17791,253100.0,<1H OCEAN
-115.95,33.28,12.0,99.0,25.0,37.0,17.0,2.46454,53800.0,INLAND
-121.22,37.79,5.0,3107.0,477.0,1549.0,443.0,5.819580000000001,169400.0,INLAND
-116.81,33.9,17.0,2009.0,469.0,820.0,381.0,1.7271800000000002,81800.0,INLAND
-121.85,39.73,52.0,444.0,80.0,1107.0,98.0,4.44483,137500.0,INLAND
-117.87,34.04,7.0,27700.0,4179.0,15037.0,4072.0,8.61744,339700.0,<1H OCEAN
-118.21,33.95,32.0,1116.0,328.0,1265.0,302.0,2.9835,155200.0,<1H OCEAN
-122.3,40.58,19.0,1043.0,204.0,505.0,183.0,2.08429,98800.0,INLAND
-122.25,37.81,52.0,2155.0,701.0,895.0,613.0,3.35335,350000.0,NEAR BAY
-119.67,36.82,2.0,2579.0,376.0,1133.0,342.0,5.925009999999999,123300.0,INLAND
-122.03,38.26,25.0,4617.0,1046.0,2685.0,1011.0,3.84488,108500.0,INLAND
-117.86,33.61,15.0,3191.0,482.0,930.0,447.0,11.18013,500001.0,<1H OCEAN
-117.61,34.13,21.0,8416.0,1386.0,4308.0,1341.0,5.79943,164600.0,INLAND
